Search keyword,Search location,Serial,Name,Category,Profile URL,Address,Phone,Email,Website,Rating,Reviews,Year from Business,Email (Website),Phone (Website),Facebook (Web),Twitter (Web),Instagram (Web),email2,username,domain,status,is_safe_to_send,is_valid_syntax,is_disposable,is_role_account,mx_accepts_mail,mx_records,can_connect_smtp,has_inbox_full,is_catch_all,is_deliverable,is_disabled,is_spamtrap
Personal Injury Law,texas dallas,30,"Montgomery Law, PLLC","Personal Injury Law Attorneys, Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/dallas-tx/mip/montgomery-law-pllc-532708784,"2777 N Stemmons Fwy #1525, Dallas, TX 75207",(214) 337-3783,corrina@montgomeryfirm.com,https://www.montgomeryfirm.com,5,2,2013,,,,,,corrina@montgomeryfirm.com,corrina,montgomeryfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,montgomeryfirm-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,1,The Law Offices of Juan Hernandez,"Personal Injury Law Attorneys, Attorneys, Accident Reconstruction Service",https://www.yellowpages.com/nationwide/mip/the-law-offices-of-juan-hernandez-2323232?lid=1001840961983,,(888) 287-0349,juan@juanlaw.com,http://www.juanlaw.com/,5,9,,,,,,,juan@juanlaw.com,juan,juanlaw.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,juanlaw.com.2.0001.arsmtp.com; juanlaw.com.1.0001.arsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,texas san antonio,2,"Lorenz & Lorenz, P","Personal Injury Law Attorneys, Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/lorenz-lorenz-p-574542089,"227 N Loop 1604 E Ste 121, San Antonio, TX 78232",(210) 320-1529,,https://www.lorenzandlorenz.com/san-antonio,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,3,Alford & Clark Injury Attorneys,"Personal Injury Law Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/alford-clark-injury-attorneys-531943102,"4538 Walzem Rd, San Antonio, TX 78218",(210) 951-9467,jalford@injuredtexan.com,https://www.injuredtexan.com/contact/san-antonio-office,,,2015,,,,,,jalford@injuredtexan.com,jalford,injuredtexan.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com; aspmx2.googlemail.com; aspmx3.googlemail.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,4,"Crosley Law Firm, P.C.","Personal Injury Law Attorneys, Civil Litigation & Trial Law Attorneys, Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/crosley-law-firm-p-c-544763041,"3303 Oakwell Ct., Ste. 200, San Antonio, TX 78218",(210) 529-3000,info@crosleylaw.com,https://crosleylaw.com,,,2005,,,,,,info@crosleylaw.com,info,crosleylaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,5,"Cludius, Fred, ATY","Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/cludius-fred-aty-480921101,"909 NE Loop 410, San Antonio, TX 78209",(210) 777-5333,,https://jeffdavislawfirm.com,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,6,"Hall, James A","Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/hall-james-a-472118207,"8100 Broadway St, San Antonio, TX 78209",(210) 224-4474,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,7,"Cruz, Fernando R","Personal Injury Law Attorneys, Attorneys, Insurance Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/cruz-fernando-r-503239363,"8100 Broadway St, San Antonio, TX 78209",(210) 224-4474,jimhall@branton-hall.com,http://branton-hall.com,,,1995,,,,,,jimhall@branton-hall.com,jimhall,branton-hall.com,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,mail.branton-hall.com,,,,,,
Personal Injury Law,texas san antonio,8,"Branton, James L","Personal Injury Law Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/branton-james-l-503297282,"8100 Broadway, San Antonio, TX 78209",(210) 224-4474,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,9,Law Offices of Pat Maloney,Personal Injury Law Attorneys,https://www.yellowpages.com/san-antonio-tx/mip/law-offices-of-pat-maloney-8110595,"239 E Commerce St, San Antonio, TX 78205",(210) 226-8888,patmaloneylawyer@gmail.com,https://patmaloney.com,5,1,1958,,,,,,patmaloneylawyer@gmail.com,patmaloneylawyer,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt4.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt2.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,10,Rodriguez Trial Law,"Personal Injury Law Attorneys, Attorneys, Automobile Accident Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/rodriguez-trial-law-3186317?lid=171351589,"231 W. Cypress St, San Antonio, TX 78212",(210) 777-5555,chaley@gvtc.com,http://www.fidrodlaw.com,,,1985,,,,,,chaley@gvtc.com,chaley,gvtc.com,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,mx.gvtc.syn-alias.com,,,,,,
Personal Injury Law,texas san antonio,11,Wayne Wright LLP Injury Lawyers,"Personal Injury Law Attorneys, Social Security Consultants & Representatives, Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/wayne-wright-llp-injury-lawyers-124313?lid=1000434953791,"5707 W Interstate 10, San Antonio, TX 78201",(210) 888-8888,help@waynewright.com,http://www.waynewright.com,5,20,1984,,,,,,help@waynewright.com,help,waynewright.com,catch_all,FALSE,TRUE,FALSE,TRUE,TRUE,mailstream-east.mxrecord.io; mailstream-west.mxrecord.io; mailstream-central.mxrecord.mx,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,texas san antonio,12,Lyons  & Lyons LLC,"Personal Injury Law Attorneys, General Practice Attorneys, Civil Litigation & Trial Law Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/lyons-lyons-llc-3438656?lid=1001910278597,"237 W. Travis St. Suite #100, San Antonio, TX 78205",(210) 225-5251,melinda@lyonsandlyons.com,http://www.lyonsandlyons.com,,,2012,,,,,,melinda@lyonsandlyons.com,melinda,lyonsandlyons.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,lyonsandlyons-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,14,Paula Perez Law,"Personal Injury Law Attorneys, Family Law Attorneys, Attorneys",https://www.yellowpages.com/leon-valley-tx/mip/paula-perez-law-573461123?lid=1002155937753,"6128 Bandera Rd, Leon Valley, TX 78238",(210) 951-4103,reed.reggie@gmail.com,https://pauladperezlaw.com,,,2016,,,,,,reed.reggie@gmail.com,reed.reggie,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt1.gmail-smtp-in.l.google.com; alt2.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,15,Putman Law Firm,"Personal Injury Law Attorneys, Labor & Employment Law Attorneys, Wills, Trusts & Estate Planning Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/putman-law-firm-548563884?lid=1002164515374,"310 S. St. Mary's St. 28th Floor, San Antonio, TX 78205",(855) 484-7583,mputman@swbell.net,http://putmanlaw.com,,,,,,,,,mputman@swbell.net,mputman,swbell.net,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,al-ip4-mx-vip2.prodigy.net; ff-ip4-mx-vip2.prodigy.net; al-ip4-mx-vip1.prodigy.net; ff-ip4-mx-vip1.prodigy.net,,,,,,
Personal Injury Law,texas san antonio,16,Law Offices of Janice Maloney,"Personal Injury Law Attorneys, Attorneys, Product Liability Law Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/law-offices-of-janice-maloney-5374974?lid=1002104088540,"322 W Woodlawn, San Antonio, TX 78212",(830) 443-9903,,http://www.janice-maloney.com,5,1,2004,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,17,John Paul Bogran Attorney At Law,"Personal Injury Law Attorneys, Attorneys, Wills, Trusts & Estate Planning Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/john-paul-bogran-attorney-at-law-5963951?lid=1002098611424,"3010 Hillcrest Dr # A, San Antonio, TX 78201",(210) 446-0084,marinalegal@att.net,,,,1984,,,,,,marinalegal@att.net,marinalegal,att.net,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,al-ip4-mx-vip1.prodigy.net; ff-ip4-mx-vip1.prodigy.net; al-ip4-mx-vip2.prodigy.net; ff-ip4-mx-vip2.prodigy.net,,,,,,
Personal Injury Law,texas san antonio,18,Serna & Serna,"Personal Injury Law Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/serna-serna-571397?lid=1001590249032,"237 W. Travis St. Suite 100, San Antonio, TX 78205",(210) 225-6700,hartermcmillen634@gmail.com,http://www.sernaserna.com,1,1,1992,,,,,,hartermcmillen634@gmail.com,hartermcmillen634,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,19,Brock And Brock,"Personal Injury Law Attorneys, Transportation Law Attorneys, General Practice Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/brock-and-brock-21995305?lid=1002161676760,"803 E Mistletoe, San Antonio, TX 78212",(844) 323-1985,burl_brock@yahoo.com,,,,1991,,,,,,burl_brock@yahoo.com,burl_brock,yahoo.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mta6.am0.yahoodns.net; mta7.am0.yahoodns.net; mta5.am0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,20,"Law Offices of Beer & King, P.C.","Personal Injury Law Attorneys, General Practice Attorneys, Medical Law Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/law-offices-of-beer-king-p-c-460448737?lid=1001989105089,"750 E Mulberry Ave, Ste 401, San Antonio, TX 78212",(210) 733-6555,office@beerkinglaw.com,http://www.beerkinglaw.com,,,1949,,,,,,office@beerkinglaw.com,office,beerkinglaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,alt2.aspmx.l.google.com; aspmx3.googlemail.com; aspmx2.googlemail.com; aspmx.l.google.com; alt1.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,21,The Spencer Law Firm,"Personal Injury Law Attorneys, Criminal Law Attorneys, Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/the-spencer-law-firm-29915825?lid=1000253286531,"6128 Bandera Rd, San Antonio, TX 78238",(210) 543-0000,amanda@spencerlawfirmsa.net,http://www.spencerlawfirmsa.net,,,2007,,,,,,amanda@spencerlawfirmsa.net,amanda,spencerlawfirmsa.net,safe,TRUE,TRUE,FALSE,FALSE,TRUE,spencerlawfirmsa-net.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,22,Miller & Miller Law Offices,"Personal Injury Law Attorneys, Nursing Home Litigation Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/miller-miller-law-offices-5121115,"203 E Elmira St, San Antonio, TX 78212",(210) 224-9268,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,23,"Dolman Law Group Accident Injury Lawyers, PA","Personal Injury Law Attorneys, Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/dolman-law-group-accident-injury-lawyers-pa-567180312,"921 S Saint Marys St Ste 2, San Antonio, TX 78205",(210) 361-2039,matt@dolmanlaw.com,https://www.dolmanlaw.com/san-antonio-personal-injury-attorney,,,2008,,,,,,matt@dolmanlaw.com,matt,dolmanlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,dolmanlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,24,Jeffrey Anderson,"Personal Injury Law Attorneys, Wrongful Death Attorneys, Professional Liability & Negligence Law Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/jeffrey-anderson-467066921,"9601 San Pedro Ave, San Antonio, TX 78216",(210) 340-8880,dede@texaslawfirm.com,http://www.texaslawfirm.com/Attorney,,,1994,,,,,,dede@texaslawfirm.com,dede,texaslawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,texaslawfirm-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,25,Adami Shuffield Scheihing,"Personal Injury Law Attorneys, Attorneys, Civil Litigation & Trial Law Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/adami-shuffield-scheihing-17445941,"9311 San Pedro Ave Ste 900, San Antonio, TX 78216",(210) 344-0500,dplunkett@adamilaw.com,http://www.adamilaw.com,,,1990,,,,,,dplunkett@adamilaw.com,dplunkett,adamilaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,west.smtp.mx.exch092.serverdata.net; east.smtp.mx.exch092.serverdata.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,texas san antonio,26,Zinda Law Group,"Personal Injury Law Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/san-antonio-tx/mip/zinda-law-group-527707884,"21022 Gathering Oak Ste 3, San Antonio, TX 78260",(800) 863-5312,marketing@zdfirm.com,https://www.zdfirm.com/san-antonio,,,,,,,,,marketing@zdfirm.com,marketing,zdfirm.com,unknown,FALSE,TRUE,FALSE,TRUE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,,,,,,
Personal Injury Law,texas san antonio,27,Law Office of Michael R. De La Paz,"Personal Injury Law Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/law-office-of-michael-r-de-la-paz-504739517,"1100 NW Loop 410 Ste 360, San Antonio, TX 78213",(210) 225-4878,,https://delapazlaw.com,,,1996,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,28,Ruben Alcantara - Attorney at Law,"Personal Injury Law Attorneys, Criminal Law Attorneys, Family Law Attorneys",https://www.yellowpages.com/shavano-park-tx/mip/ruben-alcantara-attorney-at-law-473541351,"13407 NW Military Hwy, Shavano Park, TX 78231",(210) 224-2200,,http://www.delarivalaw.com,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,29,Sylvan Stephen Lang Jr Attorney,"Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/shavano-park-tx/mip/sylvan-stephen-lang-jr-attorney-515765918,"13409 NW Military Hwy Ste 210, Shavano Park, TX 78231",(210) 479-8899,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,texas san antonio,30,Barrus Injury Lawyers,"Personal Injury Law Attorneys, Attorneys, Wrongful Death Attorneys",https://www.yellowpages.com/san-antonio-tx/mip/barrus-injury-lawyers-567586356,"13526 George Rd Ste 107, San Antonio, TX 78230",(210) 741-8691,,https://www.barruslaw.com,,,2012,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,austin texas,1,Bemis Roach & Reed,"Personal Injury Law Attorneys, Consumer Law Attorneys, Insurance Attorneys",https://www.yellowpages.com/austin-tx/mip/bemis-roach-reed-481075947?lid=1000223868413,"4100 Duval Rd Suite 200 Bldg 1, Austin, TX 78759",(512) 782-8658,contact@brrlaw.com,http://www.brrlaw.com?utm_source=YP.com20Network&utm_medium=Aggregate20Site&utm_campaign=YellowPages.com&utm_term=Long20Term20Disability&utm_content=Social20Security20Disability,5,21,1993,,,,,,contact@brrlaw.com,contact,brrlaw.com,catch_all,FALSE,TRUE,FALSE,TRUE,TRUE,barracuda.tnexchange.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,2,Funk & Associates,"Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/funk-associates-3814270,"5500 N Interstate Hwy 35, Austin, TX 78751",(512) 472-3865,funk@funklaw.com,http://www.funklaw.com,5,5,2000,,,,,,funk@funklaw.com,funk,funklaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,eagle.mxlogin.com; eagle-relay.mxlogin.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,3,"Gibbins, Steve","Personal Injury Law Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/austin-tx/mip/gibbins-steve-6820168,"1411 West Ave, Austin, TX 78701",(512) 474-2441,sgibbins@1411west.com,http://www.gibbinslawoffice.com,5,3,1989,,,,,,sgibbins@1411west.com,sgibbins,1411west.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,1411west-com.mxguardian.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,4,Briggle & Polan PLLC,"Personal Injury Law Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/austin-tx/mip/briggle-polan-pllc-465513212,"812 San Antonio St Ste 310, Austin, TX 78701",(512) 472-1926,brigglepolanlaw@gmail.com,,,,2011,,,,,,brigglepolanlaw@gmail.com,brigglepolanlaw,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,5,Byrd Davis Alden & Henrichson,"Personal Injury Law Attorneys, Attorneys, Construction Law Attorneys",https://www.yellowpages.com/austin-tx/mip/byrd-davis-alden-henrichson-473691975?lid=316030621,"8911 N. Capital of Texas Hwy  Bldg 3, Ste 3150, Austin, TX 78759",(512) 270-5792,receptionist@byrddavis.com,http://www.byrddavis.com,,,1959,,,,,,receptionist@byrddavis.com,receptionist,byrddavis.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,6,FVF Law,Personal Injury Law Attorneys,https://www.yellowpages.com/austin-tx/mip/fvf-law-506280372,"3101 Bee Caves Rd Ste 270, Austin, TX 78746",(512) 982-9328,aaron@fvlawfirm.com,http://www.fvflawfirm.com,,,2010,,,,,,aaron@fvlawfirm.com,aaron,fvlawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,fvlawfirm-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,7,Zinda Law Group,"Personal Injury Law Attorneys, Civil Litigation & Trial Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/zinda-law-group-478809113,"8834 N Capital Of Texas Hwy Ste 304, Austin, TX 78759",(512) 601-4349,marketing@zdfirm.com,https://www.zdfirm.com/austin/?utm_campaign=gmb&utm_medium=gmb&utm_source=google,,,2008,,,,,,marketing@zdfirm.com,marketing,zdfirm.com,unknown,FALSE,TRUE,FALSE,TRUE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,,,,,,
Personal Injury Law,austin texas,8,"Terry & Kelly, PLLC","Personal Injury Law Attorneys, Attorneys, Corporation & Partnership Law Attorneys",https://www.yellowpages.com/austin-tx/mip/terry-kelly-pllc-482829313,"1002 Rio Grande St, Austin, TX 78701",(512) 910-2000,contact@lawyersfortexans.com,http://www.lawyersfortexans.com,,,2012,,,,,,contact@lawyersfortexans.com,contact,lawyersfortexans.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aspmx.l.google.com; alt3.aspmx.l.google.com; alt4.aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,9,McMinn Law Firm,"Personal Injury Law Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/austin-tx/mip/mcminn-law-firm-463568772,"502 W 14th St, Austin, TX 78701",(512) 474-0222,community@mcminnlaw.com,https://www.mcminnlaw.com,,,2005,,,,,,community@mcminnlaw.com,community,mcminnlaw.com,catch_all,FALSE,TRUE,FALSE,TRUE,TRUE,alt1.aspmx.l.google.com; alt2.aspmx.l.google.com; alt3.aspmx.l.google.com; alt4.aspmx.l.google.com; aspmx.l.google.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,10,Law Offices of William Schmidt,"Personal Injury Law Attorneys, Automobile Accident Attorneys, Product Liability Law Attorneys",https://www.yellowpages.com/austin-tx/mip/law-offices-of-william-schmidt-21900404,"707 W 18th St, Austin, TX 78701",(512) 472-1900,bill@billschmidtlaw.com,http://www.billschmidtlaw.com,,,1978,,,,,,bill@billschmidtlaw.com,bill,billschmidtlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,smtp.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,11,Akhtar Law Firm,"Personal Injury Law Attorneys, Attorneys, Civil Litigation & Trial Law Attorneys",https://www.yellowpages.com/austin-tx/mip/akhtar-law-firm-496799241,"7500 Rialto Blvd Ste 250, Austin, TX 78735",(512) 879-1935,ali@akhtarlaw.com,http://www.akhtarlaw.com,,,,,,,,,ali@akhtarlaw.com,ali,akhtarlaw.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,akhtarlaw-com.mail.protection.outlook.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,12,"Cotton, Castano & Richardson, P","Personal Injury Law Attorneys, Social Security & Disability Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/cotton-castano-richardson-p-548441010,"812 San Antonio St Ste 310, Austin, TX 78701",(512) 472-5100,help@ccrlaw.net,https://ccrlaw.net,,,1990,,,,,,help@ccrlaw.net,help,ccrlaw.net,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx2.mtaroutes.com; mx4.mtaroutes.com; mx3.mtaroutes.com; mx1.mtaroutes.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,13,"Gibbs & Crivelli, Slingshot Law","Personal Injury Law Attorneys, Civil Litigation & Trial Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/gibbs-crivelli-slingshot-law-548509391,"3307 Northland Dr Ste 320, Austin, TX 78731",(800) 488-7840,drew@slingshotlaw.com,http://www.slingshotlaw.com,,,2004,,,,,,drew@slingshotlaw.com,drew,slingshotlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.aspmx.l.google.com; aspmx.l.google.com; alt1.aspmx.l.google.com; alt3.aspmx.l.google.com; alt4.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,14,DC Law,"Personal Injury Law Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/austin-tx/mip/dc-law-549452295,"1012 W Anderson Ln, Austin, TX 78757",(512) 640-0973,info@texasinjurylawhelp.com,https://www.texasjustice.com,,,2010,,,,,,info@texasinjurylawhelp.com,info,texasinjurylawhelp.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,texasinjurylawhelp-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,15,Law Office of Ramiro Lopez,"Personal Injury Law Attorneys, Nursing Home Litigation Attorneys, Product Liability Law Attorneys",https://www.yellowpages.com/austin-tx/mip/law-office-of-ramiro-lopez-521888671,"801 W Oltorf St, Austin, TX 78704",(512) 326-5006,rl@lulaw.net,https://lopezinjurylaw.com,,,1995,,,,,,rl@lulaw.net,rl,lulaw.net,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,16,"Lovins Trosclair, PLLC","Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/lovins-trosclair-pllc-490487022,"2600 Via Fortuna Ste 200, Austin, TX 78746",(512) 535-1649,michael@ltlegalteam.com,https://www.ltlegalteam.com,,,2010,,,,,,michael@ltlegalteam.com,michael,ltlegalteam.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,d309570b.ess.barracudanetworks.com; d309570a.ess.barracudanetworks.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,17,Robson Law Firm,"Personal Injury Law Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/austin-tx/mip/robson-law-firm-551869688,"1114 Lost Creek Blvd Ste 440, Austin, TX 78746",(512) 345-8200,eloise@robsonlawfirm.com,http://robsonlawfirm.com,5,1,1999,,,,,,eloise@robsonlawfirm.com,eloise,robsonlawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx1-us1.ppe-hosted.com; mx2-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,18,Barron & Adler LLP,"Personal Injury Law Attorneys, Civil Litigation & Trial Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/barron-adler-llp-3251182,"808 Nueces St, Austin, TX 78701",(512) 478-4995,adler@barronadler.com,http://www.barronadler.com,,,1982,,,,,,adler@barronadler.com,adler,barronadler.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,barronadler.com.1.0001.arsmtp.com; barronadler.com.2.0001.arsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,19,"McLeanLaw, PC","Personal Injury Law Attorneys, Attorneys, Civil Litigation & Trial Law Attorneys",https://www.yellowpages.com/austin-tx/mip/mcleanlaw-pc-529712894,"408 W 11th St Ste 500, Austin, TX 78701",(512) 222-5641,mrm@mlpcfirm.com,https://www.mlpcfirm.com/contact,,,2014,,,,,,mrm@mlpcfirm.com,mrm,mlpcfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,aspmx2.googlemail.com; alt2.aspmx.l.google.com; alt1.aspmx.l.google.com; aspmx3.googlemail.com; aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
